,life,bc,matdeath,teen,abuse,gdp,legis,healthspend,wifehealth,hushealth,bothhealth,eduspend,lit,noschool,bach
2887,78.3219512195,,11.0,16.236,,22780.0584506,31.8335652744,6.50671263486,,,,4.92190980911,,0.0,11.20875
2888,78.5243902439,,11.0,15.379,,24815.6088357,31.4531191346,6.67403727713,,,,4.70211982727,,0.0,11.59382
2889,78.7268292683,,11.0,14.522,,23063.9716141,31.7837468735,7.16052145056,,,,5.56215000153,,0.0,11.98344
2890,79.0268292683,,11.0,13.665,,22539.9960076,32.2797025543,7.17149244061,,,,5.40289020538,,0.0,12.66298
2891,80.4707317073,,10.0,12.808,,23194.7409568,32.6884603036,6.7006560799,,,,5.12127017975,1.00088000298,0.0,14.11663
2892,80.3731707317,,11.0,11.951,,20577.4026376,,6.23891138747,,,,,,0.0,15.23539
2893,80.7219512195,,10.0,11.1172,,21618.735339,,6.23215543807,,,,,,0.0,15.87279
2894,80.7219512195,,10.0,10.2834,,22124.3670925,,6.15818911304,,,,,,0.0,3.9682
2895,77.3601930838,71.5145133471,12.0,24.1531626055,,25526.2654722,,5.9399206972,,,,4.88402509689,,,
2896,77.6664268655,,12.0,23.5294920014,,25176.4998152,,6.21785116131,,,,4.9742398262,,,
2897,77.7904744081,,12.0,22.8695157068,,26142.5617084,,6.44549004675,,,,5.25588989258,,,
2898,77.9161259696,,12.0,22.6893314728,,29191.0317468,,6.61167640862,,,,5.33007478714,,,
2899,78.3541486157,,11.0,22.4740884598,,32271.496611,,6.65709882827,,,,5.30832004547,,,
2900,78.4471695569,,12.0,22.2413352964,,33784.0881837,,6.74436300314,,,,5.1768951416,,,
2901,78.7739945165,,11.0,22.0167659656,,35363.5708603,,6.81228198746,,,,5.23206996918,,,
2902,79.0261899061,,11.0,21.7862356738,,38389.9960018,,6.85325668664,,,,4.93376016617,,,
2903,79.174509827,,11.0,20.9536491621,,40306.8209354,,7.14568326684,,,,4.94970488548,,,
2904,79.497515962,,11.0,20.0863582463,,37757.6114622,,7.82225052636,,,,5.27937483788,,,
2905,79.7133517998,,11.0,19.1889899584,,39218.2047884,,7.78196331604,,,,5.41014003754,,,
2906,79.9941805434,,11.0,18.298233748,,41901.241843,,7.79510279318,,,,5.12227010727,,,
2907,80.1307070431,,11.0,17.3802332639,,41713.3204677,,7.81206960874,,,,5.05330991745,,,
2908,80.3470145775,,11.0,15.9745405141,,41792.1193394,,7.83311629882,,,,,,,
2909,80.472159771,,11.0,14.592045755,,42362.4339976,,7.91472012824,,,,,,,
2910,50.6171135807,19.6121097446,875.0,137.55138931,,383.347582471,,1.40582261252,,,,2.76769995689,0.782355009231,,
2911,50.9923034567,,854.0,136.641964645,,353.274374368,,1.6053387191,,,,3.23235011101,,,
2912,51.4462083738,,825.0,135.73617518,,405.473813686,,1.43858810879,,,,3.06365990639,,,
2913,51.9690658093,,794.0,134.109749727,,455.478508004,,1.60978422218,,,,,,,
2914,52.5492968471,,764.0,132.500393157,,536.185888708,,2.05587970899,,,,3.29710507393,,,
2915,53.1725696555,,736.0,130.916994065,,645.553387267,,1.89407229531,,,,3.40688991547,,,
2916,53.8238469264,,707.0,129.347467984,,781.777102686,,1.91021468321,,,,3.28252005577,,,
2917,54.4851307308,,692.0,127.804003212,,928.377954454,,1.91520885678,,,,,,,
2918,55.1387964727,,664.0,125.77592199,,1150.16579242,,2.14742774749,,,,3.52742004395,,,
2919,55.770104661,,663.0,123.736044916,,1010.62572572,,2.25671329003,,,,,,,
2920,56.3664800879,,646.0,121.673242783,,1361.16328518,,1.82693609256,,,,3.89675009251,0.830746926287,,
2921,56.9212195297,,623.0,119.5659109,,1529.24688252,,1.92127636527,,,,3.07790994644,,,
2922,57.4371100849,24.3686228419,610.0,117.443998594,,1624.67943085,,2.01857925446,,,,3.58957004547,,,
2923,57.9182714057,,596.0,114.833882791,,1722.7288432,,2.09208947831,,,,3.75737500191,,,
2924,58.3645796622,,582.0,112.216519152,,1771.52230389,,1.93337435307,,,,,,,
2925,76.6892682927,,22.0,67.573,,16192.1295962,36.9863013699,,,,,,,4.81755,25.32585
2926,77.0668292683,,21.0,65.964,,18243.7177482,38.9312977099,,,,,,,,
2927,77.7604878049,84.1,20.0,64.355,,18972.7685298,40.7407407407,,,,,,,,
2928,78.0712195122,,20.0,61.4868,,19820.2072871,41.095890411,,,,,,,,
2929,78.1758536585,,19.0,58.6186,,20988.9923327,41.610738255,,,,,,1.01376998425,,
2930,78.296097561,,19.0,55.7504,,21959.3227076,41.3333333333,,,,,,,,20.78002
2931,78.4163414634,,18.0,52.8822,,22935.9411493,40.522875817,,,,,,,,20.74168
2932,78.4258536585,,18.0,50.014,,23664.8823531,41.059602649,,,,,,,,21.23683
2933,77.9064634146,,17.0,49.4708,,24898.33884,43.0656934307,,,,,,,,21.15206
2934,78.1532682927,,17.0,48.9276,,25768.7360477,,,,,,,,,
2935,78.4116341463,,16.0,48.3844,,26435.7330837,,,,,,,1.00039994717,,
2936,78.6731707317,,16.0,47.8412,,27278.8452338,,,,,,,,,
2937,78.9254146341,,15.0,47.298,,27811.5557987,,,,,,,,3.15537,16.49754
2938,79.1594390244,,15.0,45.0884,,28703.7323699,,,,,,6.38240003586,,,
2939,79.3747317073,,15.0,42.8788,,,,,,,,,,,
2940,76.4955121951,,24.0,20.5042,,29926.3633513,,1.57473006505,,,,3.72598004341,,,
2941,76.6074390244,,23.0,19.7446,,28577.3016008,4.70605490555,1.92199247841,,,,3.20019006729,,,
2942,76.7133170732,,23.0,18.985,,30523.4907718,,2.03592304855,,,,3.84656000137,,,
2943,76.8146829268,,21.0,18.23,,35221.5264325,,3.48808704303,,,,3.373939991,,,
2944,76.9160731707,,21.0,17.475,,43346.8642556,8.09449354129,3.03690401395,,,,3.46258997917,1.0279699564,12.41113,20.86098
2945,77.0235365854,,21.0,16.72,,53207.3336474,,2.53515165645,,,,3.97187995911,,,
2946,77.1456097561,,21.0,15.965,,61593.6729673,7.28484871818,2.17208218426,,,,2.70486998558,,,
2947,77.2868536585,,19.0,15.21,,67612.494041,6.83212184269,1.94332116813,,,,2.45445990562,0.998690009117,8.35854,25.13266
2948,77.4487560976,,17.0,14.5062,,82990.0709631,,1.57418263448,,,,4.22755002975,1.01643002033,6.41521,21.15921
2949,77.629804878,,17.0,13.8024,,61463.903582,4.36048751452,2.06552791262,,,,3.4131500721,1.00250005722,5.94057,19.27185
2950,77.8255121951,,16.0,13.0986,,70870.2265835,,1.62083086303,,,,4.53965997696,1.0201100111,3.54666,15.52617
2951,78.027804878,,15.0,12.3948,,89115.9014908,,1.50593140847,,,,4.01223993301,1.01198995113,3.90392,18.79969
2952,78.2276585366,37.5,14.0,11.691,,94407.4069196,,1.83147767298,,,,3.46551990509,1.01163995266,3.8129,20.88371
2953,78.4184878049,,13.0,11.2884,,96076.9963758,12.2178247446,1.85480107048,,,,3.99985003471,1.00519001484,2.79371,20.51388
2954,78.596804878,,13.0,10.8858,,96732.5290262,,1.87539141027,,,,3.54895997047,1.01286995411,2.4306,20.30606
2955,71.1634146341,,51.0,38.6314,,1668.1627312,26.7969165765,3.51369973076,,,,2.85442996025,,,
2956,71.1609756098,,46.0,37.9012,,1839.72945011,28.45573003,3.53419163391,,,,3.24045991898,,,
2957,71.0097560976,,44.0,37.171,,2124.87361336,33.2455860855,3.75783266962,,,,3.4958999157,1.00036001205,4.65062,8.97248
2958,71.3097560976,,40.0,37.5498,,2774.95580649,33.2169136323,4.49338426644,,,,3.42195010185,,,
2959,71.5942756098,70.3,35.0,37.9286,,3552.92451982,28.8818314764,4.05213959985,,,,3.25867009163,,,
2960,71.878895122,69.8,33.0,38.3074,,4676.31518326,29.1803172326,4.39872380521,,,,3.45668005943,,,
2961,72.1634146341,,30.0,38.6862,,5828.7456623,30.184210033,4.03078578473,,,,,,,
2962,72.5658536585,,29.0,39.065,,8214.1853781,28.2054629467,4.27889108449,,,,4.223279953,,2.28281,10.38779
2963,72.5658536585,,29.0,38.7104,,10136.4735592,29.5348848009,4.37419799684,,,,,,2.17138,11.09472
2964,73.3097560976,,30.0,38.3558,,8220.108329,31.2560813208,4.39196839209,,,,4.16181993484,,1.97037,11.42711
2965,73.4585365854,,30.0,38.0012,,8297.48362072,31.0531903889,4.68660530993,,,,3.45848989487,,1.83808,11.85323
2966,74.4097560976,,30.0,37.6466,,9200.2778247,31.2012475548,4.37807867042,,,,3.02775001526,0.99962002039,1.59335,12.75759
2967,74.412195122,,30.0,37.292,,8558.39760562,,4.39738628476,,,,2.93954992294,,1.46052,13.25017
2968,75.0634146341,,31.0,36.206,,9585.26659265,,4.52029473072,,,,,,1.35203,13.52862
2969,75.0634146341,,31.0,35.12,6.0,10011.7859226,,4.47447754984,,,,,,1.41796,3.74412
2970,65.3414634146,,57.0,30.5882,,1771.58660191,35.6241234222,3.24682435635,,,,2.93981003761,,,
2971,65.487804878,,54.0,29.1006,,2100.36238594,36.6368515206,3.32863723895,,,,3.10601997375,,,
2972,65.0853658537,,51.0,27.613,,2375.05904394,37.452797803,3.53075686837,,,,3.83902001381,1.0009200573,0.20884,
2973,65.0075609756,,49.0,27.9486,,2975.13277835,38.6871193323,3.29870837904,,,,3.67855000496,,,
2974,65.4212195122,83.8,44.0,28.2842,,4102.37229355,38.0710659898,3.09093685289,,,,3.54785990715,,,
2975,65.47,,42.0,28.6198,,5323.47387656,39.0105263158,3.23047876159,,,,3.77192997932,,,
2976,66.6431707317,,36.0,28.9554,,6920.19439784,38.852672751,3.35436078022,,,,3.86626005173,,,
2977,67.4975609756,79.5,34.0,29.291,,9101.25670609,38.6811832375,3.45289119504,,,,,,,
2978,67.8487804878,,32.0,28.8178,,11635.274238,37.0759289176,3.52013722156,,,,4.101749897,,,
2979,68.6048780488,,30.0,28.3446,,8562.81369695,37.4120396339,4.15902203664,,,,,,,
2980,68.856097561,,29.0,27.8714,,10674.9972024,38.7169060805,3.69694548574,,,,,1.00095999241,0.6165,0.84003
2981,69.6585365854,68.0,27.0,27.3982,,14212.080885,39.5240964551,3.58245543966,,,,,,,
2982,70.3658536585,,26.0,26.925,,15154.4722788,39.0876814884,3.79583889759,,,,4.15466976166,,,
2983,70.3658536585,,25.0,25.5276,,15543.697838,38.3867832847,3.70730144902,,,,,,,
2984,70.3658536585,,25.0,24.1302,,13902.1428503,,3.69092280832,,,,,,,
2985,48.1923658537,13.2,1020.0,48.9988,,216.275894384,,1.65315324028,23.2,47.5,27.0,4.09510993958,0.978860020638,,
2986,49.5076829268,,946.0,47.7894,,201.064041934,,2.13889148876,,,,5.66606998444,,,
2987,50.604804878,,870.0,46.58,,196.444701507,,2.18261740915,,,,,,,
2988,51.8120731707,,770.0,45.348,,212.512051946,,3.34504330285,,,,,,,
2989,53.1976341463,,662.0,44.116,,236.629214232,,2.87595996674,,,,,,,
2990,54.7516097561,17.4,567.0,42.884,,286.567469437,,3.19949489217,26.2,37.9,33.3,,,,
2991,56.3866585366,,534.0,41.652,,336.94228104,,4.98059157036,,,,,,,
2992,57.946,,495.0,40.42,,398.20848588,,3.78019361814,,,,4.29646015167,,,
2993,59.3153414634,36.4,452.0,38.3138,,491.940416608,,2.8301189485,,,,3.78200006485,,,
2994,60.4659756098,,411.0,36.2076,,529.596556178,,2.4020539463,,,,,,,
2995,61.4017804878,51.6,381.0,34.1014,44.3,553.597457611,,2.92801355326,19.1,25.4,54.6,4.95010995865,1.01714003086,,
2996,62.1553658537,,361.0,31.9952,,606.9028864,,2.81080589814,,,,4.71130990982,,,
2997,62.7993658537,,336.0,29.889,,667.414582334,,2.83587720462,,,,4.7510099411,1.0291800499,31.02013,1.80329
2998,63.3948292683,,318.0,28.4676,,678.998166944,,2.92517744948,,,,5.02794981003,,,
2999,63.9656585366,,304.0,27.0462,,697.626501274,,2.86940115045,,,,,,,
3000,69.4873170732,,93.0,40.2346,,1540.65372953,,4.11544971017,,,,3.58293008804,,,
3001,69.8166097561,,88.0,38.6148,,1555.46519086,28.508125205,3.84802213913,,,,3.8262898922,,1.00673,3.87584
3002,70.1284146341,,85.0,36.995,,1631.32464343,,3.94085147237,,,,3.84138989449,,,
3003,70.4262682927,,82.0,35.9308,,1907.04840457,,3.64949144997,,,,,,,
3004,70.7146097561,,79.0,34.8666,,2350.86287213,,3.59686078372,,,,,1.00108003616,,
3005,70.9969268293,,77.0,33.8024,,2587.52400016,,3.58793260049,,,,,,,
3006,71.2786585366,,74.0,32.7382,,2793.54311999,29.9927915765,3.92556653789,,,,,,,
3007,71.5607804878,,71.0,31.674,,3130.35259752,,4.50978287584,,,,,,,
3008,71.8442926829,,69.0,30.9894,,3375.82163966,,3.82484529984,,,,5.14420986176,,,
3009,72.1306829268,28.7,66.0,30.3048,,3173.54224036,,4.34103142716,,,,,,,
3010,72.417,,64.0,29.6202,,3530.57399435,,4.985224399,,,,,,,
3011,72.7012682927,,61.0,28.9356,,4065.95591983,36.2986503406,5.10168263163,,,,,1.00433003902,0.97532,
3012,72.9800487805,,59.0,28.251,,4257.30572854,,4.33764123664,,,,,,,
3013,73.2503902439,,56.0,26.9306,,4179.59768104,,6.21666746675,,,,,,,
3014,73.5118292683,26.9,53.0,25.6102,,4172.21710038,,6.53686898557,,,,,,,
3015,80.6195121951,,,,,28224.2028598,,4.38539988286,,,,,,,
3016,80.9731707317,,,,,29354.5509007,,4.29680943773,,,,,,,
3017,81.1195121951,,,,,31268.4674125,,4.26944922027,,,,,,,
3018,81.2195121951,,,,,39375.2287993,,3.90726845032,,,,,,,
3019,81.7219512195,,,,,45597.5159952,,3.832377435,,,,,,,
3020,81.9756097561,,,,,47035.6543495,,3.74974844938,,,,,,,
3021,82.1804878049,,,,,49682.0936591,,3.52237297964,,,,,,,
3022,82.506097561,,,,,56489.5013763,18.9759046419,3.5415442496,,,,,,,
3023,82.8317073171,,,,,62993.3672242,17.7777779158,3.61626388069,,,,,,,
3024,82.9955432373,,,,,,,4.2040627968,,,,,,,
3025,83.1593791574,,,,,,,4.64745042102,,,,2.30937004089,,,
3026,83.3232150776,,,,,,,5.32235758857,,,,2.38372993469,,,
3027,,,,,,,,5.8659483376,,,,,,,
3028,,,,,,,,5.65607223319,,,,,,,
3029,,,,,,,,5.7360588128,,,,,,,
3030,63.2925365854,29.3,222.0,103.2244,,,,3.82397585869,,,,,,,
3031,63.4779756098,,215.0,101.7282,,515.9195477,,3.79203830486,,,,,0.988319993019,,
3032,63.7018536585,,207.0,100.232,,562.826236986,,3.84561429389,,,,2.87730002403,,,
3033,63.9651219512,,199.0,98.7858,,658.280139874,25.7462673704,6.03861594026,,,,3.4404399395,,,
3034,64.2612926829,,191.0,97.3396,,703.662556707,25.4752846972,5.13836157663,,,,3.51781010628,,,
3035,64.576902439,,181.0,95.8934,,824.01215983,32.1428567205,5.29330423027,,,,5.25117015839,,,
3036,64.8924634146,30.7,176.0,94.4472,,858.58783098,31.372548905,2.54103777687,,,,4.53594017029,,,
3037,65.188,,173.0,93.001,,911.057012003,,2.13790765012,,,,6.42994022369,,,
3038,65.4505365854,,167.0,92.1192,,1158.9308012,,1.592076218,,,,5.50836992264,0.931140005589,,
3039,65.6726097561,38.4,166.0,91.2374,,1151.69196455,,2.50735286377,32.2,28.9,37.9,10.4152097702,,,
3040,65.8546829268,,162.0,90.3556,,1142.1823113,,2.53733115767,,,,9.76410007477,,,
3041,66.0037804878,,161.0,89.4738,,1374.13192099,,2.60531258758,,,,,,,
3042,66.133902439,,162.0,88.592,,1488.04800313,24.35374172,2.4823043702,,,,6.02843999863,0.992070019245,11.61446,3.15975
3043,66.2595121951,,161.0,86.88,,1675.74756929,,3.58681709394,,,,5.88708019257,,,
3044,66.3846097561,40.6,159.0,85.168,,1810.72156165,,3.61225472576,,,,3.87691998482,,,
3045,72.5262195122,,23.0,27.3018,,8808.87536666,,3.05183446836,,,,5.9434800148,0.955529987812,27.64232,12.04128
3046,72.7166341463,,22.0,23.9884,,8315.73930199,,3.25646884959,,,,7.76632976532,,,
3047,72.8714634146,,21.0,20.675,,8317.90857479,,3.09008987244,,,,7.67960977554,,,
3048,72.9946097561,,20.0,18.9466,,9186.31038844,,2.8964229703,,,,7.14597988129,,,
3049,73.0934634146,,19.0,17.2182,,10756.0162185,,2.56182861489,,,,6.27747011185,0.976509988308,22.22038,14.92904
3050,73.177,,18.0,15.4898,,13273.6534986,,2.47836449983,,,,5.43093013763,,,
3051,73.2581707317,,17.0,13.7614,,14826.9166984,8.94718621921,2.64139125219,,,,5.89117002487,,,
3052,73.3450731707,23.8,16.0,12.033,,15947.4057864,9.2187936238,2.50739774737,,,,,,,
3053,73.4457560976,,15.0,11.8038,,19436.8571598,7.11604434992,1.88940521222,,,,5.13781023026,,,
3054,73.5642682927,,14.0,11.5746,,15655.0833675,5.37719661054,2.78823706176,,,,,,,
3055,73.7016097561,,14.0,11.3454,,18753.9812332,,2.2652001091,,,,,,,
3056,73.8548536585,,13.0,11.1162,,23256.0956126,,2.49588715799,,,,,,,
3057,74.0160243902,,13.0,10.887,,24883.1897147,,2.75228269647,,,,,,,
3058,74.1776341463,,12.0,10.06,,24646.020873,6.80372477177,3.10036955575,,,,,0.998350024223,7.05421,1.04723
3059,74.3372195122,,12.0,9.233,,24406.4678217,,3.49078974108,,,,,,,
3060,57.765804878,,488.0,107.4932,,474.577124541,,1.895541632,,,,3.15748000145,,,
3061,58.1355609756,,481.0,106.0176,,482.068042914,,2.13524026931,,,,3.29467010498,,,
3062,58.5961707317,,474.0,104.542,,513.391832824,,1.95048094004,,,,3.39194011688,0.700489997864,,
3063,59.1276829268,,462.0,102.7754,,642.625994545,,2.09132831993,,,,3.50940990448,,,
3064,59.7185121951,,445.0,101.0088,,732.31810559,,2.11925709329,,,,3.85472989082,,,
3065,60.3619268293,11.8,427.0,99.2422,,772.652445374,,2.98243741931,13.7,66.8,6.0,5.13697004318,,,
3066,61.0540731707,,426.0,97.4756,,808.288423857,,3.14990160766,,,,4.7722902298,0.766279995441,75.22649,0.78824
3067,61.7841707317,,414.0,95.709,,948.506759184,,2.33251242772,,,,,,,
3068,62.5350731707,,398.0,93.9708,,1094.57647619,,2.52752636982,,,,5.04806995392,,,
3069,63.2867804878,,387.0,92.2326,,1018.38955122,,2.48626364812,,,,5.53451013565,0.757260024548,,
3070,64.0144390244,,375.0,90.4944,,998.119695502,,2.36854781272,,,,5.59998989105,,,
3071,64.6953658537,13.1,365.0,88.7562,,1081.131518,,2.27983939973,12.7,66.2,17.9,,0.797649979591,65.04803,0.88731
3072,65.3188780488,,351.0,87.018,,1019.27223026,,2.17986621799,,,,,,,
3073,65.8787560976,17.8,335.0,83.6376,,1051.37642129,,2.23831542383,6.1,77.9,12.1,,0.833999991417,65.98314,1.18081
3074,66.3725853659,22.2,323.0,80.2572,,1067.13175333,,2.41795606966,6.6,76.0,13.6,,,,
3075,71.5829268293,58.7,17.0,27.6636,,870.136525159,,4.26781679685,,,,,,,
3076,72.2341463415,,17.0,26.6278,,1634.87506069,,4.60045503894,,,,,,,
3077,72.2853658537,,16.0,25.592,,2149.90940419,,5.83758311252,,,,,,5.80009,7.70863
3078,72.4365853659,,16.0,24.8542,,2832.49065231,,5.76694859371,,,,,0.99922990799,,
3079,72.6829268293,,15.0,24.1164,,3331.22876561,25.8711779045,5.67261107558,,,,,,,
3080,72.8341463415,,15.0,23.3786,,3528.13100776,24.7821745916,5.74270100199,,,,,,,
3081,73.3853658537,41.2,15.0,22.6408,,4129.75874103,24.8973359955,5.66490430429,,,,,,,
3082,73.6317073171,,14.0,21.903,,5458.12171842,35.3866619716,6.14662179287,,,,4.51091003418,,,
3083,73.8853658537,,15.0,21.6446,,6701.77391278,36.2209494351,6.22821197114,,,,4.70663976669,,4.1055,14.84572
3084,73.9853658537,,15.0,21.3862,,5821.30539706,35.7420537468,6.12657587978,,,,4.75188016891,,3.71571,15.35999
3085,74.3365853659,60.8,16.0,21.1278,,5411.87740392,32.7190842554,6.24199164699,,,,4.58655023575,,3.57331,15.72136
3086,74.5365853659,,16.0,20.8694,,6423.29178335,,6.03968290574,,,,4.49298000336,0.999239981174,2.88495,1.86829
3087,74.8365853659,,16.0,20.611,,5659.38020404,,6.04971324397,,,,4.42656993866,,,
3088,75.1853658537,,17.0,19.9722,,6353.82638279,,5.9843623084,,,,,,2.4929,10.69646
3089,75.5341463415,58.4,17.0,19.3334,,6200.17322102,,6.41650560485,,,,,,2.67025,11.15348
3090,,,,57.9036,,7578.85105299,,3.78561466269,,,,,,,
3091,,,,57.9018,,7663.13708026,,3.75867650566,,,,,,,
3092,72.9536585366,,,57.9,,8333.55135215,,3.63645877352,,,,5.1933298111,1.00610995293,5.58895,7.38151
3093,71.0292682927,,,58.3022,,8523.00502467,,4.14556713184,,,,5.37492990494,,,
3094,72.6097560976,,,58.7044,,10173.574876,,3.81261054165,,,,,,,
3095,72.1317073171,,,59.1066,,11086.8908872,,3.62012941583,,,,,,,
3096,72.2170731707,,,59.5088,,12014.399873,,3.4579109891,,,,4.77012014389,,,
3097,73.1926829268,,,59.911,,12154.8299373,,3.06072880063,,,,,,,
3098,73.1634146341,,,59.933,,11122.8620677,,2.40511835831,,,,,,,
3099,73.0341463415,,,59.955,,9706.95605964,,2.4130781626,,,,,,,
3100,73.1975609756,,,59.977,,10804.6844748,,3.20885975088,,,,,1.00808000565,,
3101,72.7243902439,,,59.999,,12189.0951601,,3.19877167854,,,,3.60646009445,,,
3102,74.2268292683,,,60.021,,12845.1736316,,3.7978925391,,,,,,,
3103,73.1195121951,,,58.9794,,15695.8983394,,3.33569944361,,,,,,,
3104,73.2292682927,,,57.9378,,15563.7942184,,3.10724273231,,,,,,,
3105,38.6901463415,4.3,2650.0,159.3216,,156.591866642,,3.49413204975,,,,4.94936990738,,,
3106,39.6454878049,,2530.0,157.6038,,255.788564384,,2.82414150153,,,,3.46765995026,,,
3107,40.642902439,,2390.0,155.886,,280.181171383,,2.96491602156,,,,3.58630990982,,,
3108,41.6491219512,,2270.0,153.6366,,295.079775075,,2.78426117544,,,,3.29477000237,,,
3109,42.639195122,,2110.0,151.3872,,293.854506622,,2.68391725614,,,,3.14475011826,0.626649975777,,
3110,43.6030731707,5.3,1990.0,149.1378,,320.995366803,,2.67617410482,,,,2.83588004112,,,
3111,44.5480731707,,1880.0,146.8884,,359.533713835,,1.96169533109,,,,,,,
3112,45.4883658537,,1800.0,144.639,,400.380937065,,1.64537592275,,,,2.55851006508,,,
3113,46.4276341463,8.2,1730.0,140.7786,,453.736365506,,1.7879205004,11.8,46.7,39.7,2.41317009926,,,
3114,47.3502195122,,1680.0,136.9182,,440.924459684,,2.20751731726,,,,2.77814006805,,,
3115,48.2289512195,11.0,1630.0,133.0578,,453.022040728,,2.39694063394,,,,2.58864998817,,,
3116,49.0347317073,,1580.0,129.1974,,505.263716987,,2.64693350172,,,,2.70754003525,,,
3117,49.749097561,,1510.0,125.337,,637.652208819,,1.9808784919,,,,2.91923999786,,,
3118,50.3631219512,16.6,1460.0,122.4688,28.6,802.535625497,,1.69465548079,8.1,44.9,45.7,2.42025995255,,,
3119,50.8787804878,,1410.0,119.6006,,792.583550409,,1.88380185636,,,,2.76071000099,0.768169999123,,
3120,77.9512195122,,18.0,7.501,,23792.6070703,,1.2177849893,,,,3.32136011124,1.00196003914,,
3121,78.2512195122,,18.0,7.521,,21577.0782271,24.7767857143,0.887039769303,,,,3.55136990547,,,
3122,78.5512195122,,18.0,7.541,,22016.8327916,25.9127333844,1.05896677433,,,,3.90062999725,,,
3123,79.0390243902,,17.0,7.225,,23573.6280389,26.0869565217,1.34616144574,,,,4.00778007507,,,
3124,79.4902439024,,17.0,6.909,,27405.2713555,27.7197562737,1.03025616178,,,,3.67701005936,,,
3125,79.9902439024,,16.0,6.593,,29869.8539805,,1.00375812308,,,,3.21966004372,,,29.12757
3126,80.1414634146,,16.0,6.277,,33579.8594757,30.9780605959,1.00109055423,,,,2.86787009239,,,19.59645
3127,80.4414634146,,14.0,5.961,,39223.5818749,30.5298271172,0.955389862461,,,,2.96336007118,,,20.09313
3128,80.7902439024,,14.0,5.5506,,39721.048182,31.4365985818,1.20049010972,,,,2.77935004234,,,21.80306
3129,81.2414634146,,12.0,5.1402,0.9,38577.5582156,31.6060399462,1.52659741858,,,,3.03184008598,,,22.54012
3130,81.5414634146,,11.0,4.7298,,46569.6795061,34.3078746456,1.37142861744,,,,3.10836005211,1.0002900362,,23.68023
3131,81.743902439,,12.0,4.3194,,53093.6701495,33.8859231645,1.34647903662,,,,3.07418990135,0.999180018902,,24.5494
3132,81.9951219512,,12.0,3.909,,54451.2103334,,1.50107773699,,,,3.11530995369,0.999960005283,,25.67773
3133,82.2463414634,,11.0,3.8712,,55617.6125036,,1.73592065481,,,,2.90506005287,0.999970018864,,27.33778
3134,82.6463414634,,10.0,3.8334,,56007.288209,,2.05468331445,,,,,1.00006997585,,27.74241
3135,,,,,,,,,,,,,,,
3136,,,,,,,,,,,,,,,
3137,,,,,,,,,,,,,,,
3138,,,,,,,,,,,,,,,
3139,,,,,,,,,,,,,,,
3140,,,,,,,,,,,,,,,
3141,,,,,,,,,,,,,,,
3142,74.543902439,,,,,,,,,,,,,,
3143,74.5365853659,,,,,,,,,,,,,,
3144,75.587804878,,,,,,,,,,,,,,
3145,,,,,,,,,,,,,,,
3146,,,,,,,,,,,,,,,
3147,73.0536585366,,,,,,,,,,,,,,
3148,,,,,,,,,,,,,,,
3149,,,,,,,,,,,,,,,
3150,73.0512195122,,8.0,23.2876,,5402.92975361,31.1975033124,4.91524227533,,,,3.87198996544,,,
3151,73.4024390244,,8.0,21.9838,,5708.08265935,31.2085829506,4.91484953378,,,,3.94198989868,,0.35627,
3152,73.6048780488,,8.0,20.68,,6524.86187816,31.2046765829,5.01370674605,,,,4.251060009,,,
3153,73.6048780488,,7.0,20.6778,,8696.91324191,33.310618136,5.1388752088,,,,4.21720981598,,,
3154,73.9585365854,,7.0,20.6756,,10654.7937073,32.9393884519,5.31974208163,,,,4.10812997818,,,
3155,73.9048780488,,7.0,20.6734,,11631.3545705,30.7636664504,5.24105835764,,,,3.77753996849,,,
3156,74.2048780488,,6.0,20.6712,,13100.3652702,27.8835431487,5.02021577244,,,,3.72449994087,,,
3157,74.2073170732,,7.0,20.669,,16014.5986925,30.9444660261,5.18430195913,,,,3.53883004189,,,
3158,74.7048780488,,6.0,20.8024,12.0,18604.3192257,29.6685906999,5.43530005092,,,,3.53547000885,,,
3159,74.9097560976,,6.0,20.9358,,16460.2211069,32.2440915574,6.01203451611,,,,4.02379989624,,,
3160,75.112195122,,6.0,21.0692,,16554.8787976,34.5806987942,5.7971303724,,,,4.12750005722,,,
3161,75.9585365854,,6.0,21.2026,,18138.7234167,30.9870547815,5.64390453573,,,,3.97264003754,,0.12621,2.0054
3162,76.1097560976,,6.0,21.336,,17207.2784937,,5.67922105559,,,,3.92452001572,,0.26017,
3163,76.412195122,,6.0,20.8706,,18108.5217488,,5.78808219987,,,,4.10518980026,,0.2477,
3164,76.7146341463,,6.0,20.4052,6.0,18501.4296155,,5.83959920243,,,,,,0.21516,2.70236
3165,75.412195122,,12.0,7.1828,,10227.7348765,29.5885545195,6.1163328065,,,,,,,
3166,75.7585365854,,11.0,6.5204,,10479.2977776,31.6040857258,6.28050219468,,,,5.75709009171,,,
3167,76.0073170732,,12.0,5.858,,11814.1020929,29.1200353407,6.32476385022,,,,5.65511989594,,,
3168,76.8585365854,,11.0,5.673,,14880.4689893,33.2371644247,6.31412088852,,,,5.69128990173,,,
3169,77.2073170732,,12.0,5.488,,17260.9023871,33.4046815891,6.22190452856,,,,5.63517999649,1.00077998638,0.0,
3170,77.612195122,,11.0,5.303,,18169.1797892,34.1927846992,6.21273331305,,,,5.5824098587,,,
