,gdp,life,bc,healthspend,teen,matdeath,wifehealth,hushealth,bothhealth,eduspend,noschool,malenoschool,malelit,malesomeschool,femalelit,bach,fembach,abuse,legis
2941,28577.3016008,76.6074390244,,1.92199247841,19.7446,23.0,,,,3.20019006729,,,,,,,,,4.70605490555
2942,30523.4907718,76.7133170732,,2.03592304855,18.985,23.0,,,,3.84656000137,,,,,,,,,
2943,35221.5264325,76.8146829268,,3.48808704303,18.23,21.0,,,,3.373939991,,,,,,,,,
2944,43346.8642556,76.9160731707,,3.03690401395,17.475,21.0,,,,3.46258997917,12.41113,11.93776,89.1042709351,52.3379,88.6092224121,20.86098,29.94817,,8.09449354129
2945,53207.3336474,77.0235365854,,2.53515165645,16.72,21.0,,,,3.97187995911,,,,,,,,,
2946,61593.6729673,77.1456097561,,2.17208218426,15.965,21.0,,,,2.70486998558,,,,,,,,,7.28484871818
2947,67612.494041,77.2868536585,,1.94332116813,15.21,19.0,,,,2.45445990562,8.35854,7.35924,93.8068237305,62.72016,90.4361190796,25.13266,32.92279,,6.83212184269
2948,82990.0709631,77.4487560976,,1.57418263448,14.5062,17.0,,,,4.22755002975,6.41521,5.93623,94.2906036377,65.54836,92.6638183594,21.15921,33.23221,,
2949,61463.903582,77.629804878,,2.06552791262,13.8024,17.0,,,,3.4131500721,5.94057,5.40328,95.1157073975,62.09152,92.9101791382,19.27185,35.24859,,4.36048751452
2950,70870.2265835,77.8255121951,,1.62083086303,13.0986,16.0,,,,4.53965997696,3.54666,3.45224,96.5116577148,47.58822,95.4018630981,15.52617,22.05202,,
2951,89115.9014908,78.027804878,,1.50593140847,12.3948,15.0,,,,4.01223993301,3.90392,3.56099,96.625831604,50.12847,95.5633010864,18.79969,30.84624,,
2952,94407.4069196,78.2276585366,37.5,1.83147767298,11.691,14.0,,,,3.46551990509,3.8129,3.37882,96.9207687378,59.03726,95.7740783691,20.88371,33.87307,,
2953,96076.9963758,78.4184878049,,1.85480107048,11.2884,13.0,,,,3.99985003471,2.79371,2.62115,97.5847091675,69.41267,97.0731430054,20.51388,34.48604,,12.2178247446
2954,96732.5290262,78.596804878,,1.87539141027,10.8858,13.0,,,,3.54895997047,2.4306,2.30423,97.7937011719,67.78816,97.5582733154,20.30606,36.10111,,
2955,1668.1627312,71.1634146341,,3.51369973076,38.6314,51.0,,,,2.85442996025,,,,,,,,,26.7969165765
2956,1839.72945011,71.1609756098,,3.53419163391,37.9012,46.0,,,,3.24045991898,,,,,,,,,28.45573003
2957,2124.87361336,71.0097560976,,3.75783266962,37.171,44.0,,,,3.4958999157,4.65062,2.64976,98.4044036865,84.55765,96.2663192749,8.97248,7.84732,,33.2455860855
2958,2774.95580649,71.3097560976,,4.49338426644,37.5498,40.0,,,,3.42195010185,,,,,,,,,33.2169136323
2959,3552.92451982,71.5942756098,70.3,4.05213959985,37.9286,35.0,,,,3.25867009163,,,,,,,,,28.8818314764
2960,4676.31518326,71.878895122,69.8,4.39872380521,38.3074,33.0,,,,3.45668005943,,,,,,,,,29.1803172326
2961,5828.7456623,72.1634146341,,4.03078578473,38.6862,30.0,,,,,,,,,,,,,30.184210033
2962,8214.1853781,72.5658536585,,4.27889108449,39.065,29.0,,,,4.223279953,2.28281,1.34999,,89.92435,,10.38779,9.48022,,28.2054629467
2963,10136.4735592,72.5658536585,,4.37419799684,38.7104,29.0,,,,,2.17138,1.34105,,90.33113,,11.09472,10.37521,,29.5348848009
2964,8220.108329,73.3097560976,,4.39196839209,38.3558,30.0,,,,4.16181993484,1.97037,1.26904,,90.5176,,11.42711,10.92428,,31.2560813208
2965,8297.48362072,73.4585365854,,4.68660530993,38.0012,30.0,,,,3.45848989487,1.83808,1.20103,,90.93454,,11.85323,11.32334,,31.0531903889
2966,9200.2778247,74.4097560976,,4.37807867042,37.6466,30.0,,,,3.02775001526,1.59335,1.02355,99.034286499,91.59545,98.2052078247,12.75759,12.28459,,31.2012475548
2967,8558.39760562,74.412195122,,4.39738628476,37.292,30.0,,,,2.93954992294,1.46052,0.94952,,92.04605,,13.25017,12.9495,,
2968,9585.26659265,75.0634146341,,4.52029473072,36.206,31.0,,,,,1.35203,0.86603,,92.50292,,13.52862,13.49008,,
2969,10011.7859226,75.0634146341,,4.47447754984,35.12,31.0,,,,,1.41796,0.91253,,92.2433,,3.74412,3.96165,6.0,
2970,1771.58660191,65.3414634146,,3.24682435635,30.5882,57.0,,,,2.93981003761,,,,,,,,,35.6241234222
2971,2100.36238594,65.487804878,,3.32863723895,29.1006,54.0,,,,3.10601997375,,,,,,,,,36.6368515206
2972,2375.05904394,65.0853658537,,3.53075686837,27.613,51.0,,,,3.83902001381,0.20884,0.2067,99.6940765381,97.10847,99.2283630371,,,,37.452797803
2973,2975.13277835,65.0075609756,,3.29870837904,27.9486,49.0,,,,3.67855000496,,,,,,,,,38.6871193323
2974,4102.37229355,65.4212195122,83.8,3.09093685289,28.2842,44.0,,,,3.54785990715,,,,,,,,,38.0710659898
2975,5323.47387656,65.47,,3.23047876159,28.6198,42.0,,,,3.77192997932,,,,,,,,,39.0105263158
2976,6920.19439784,66.6431707317,,3.35436078022,28.9554,36.0,,,,3.86626005173,,,,,,,,,38.852672751
2977,9101.25670609,67.4975609756,79.5,3.45289119504,29.291,34.0,,,,,,,,,,,,,38.6811832375
2978,11635.274238,67.8487804878,,3.52013722156,28.8178,32.0,,,,4.101749897,,,,,,,,,37.0759289176
2979,8562.81369695,68.6048780488,,4.15902203664,28.3446,30.0,,,,,,,,,,,,,37.4120396339
2980,10674.9972024,68.856097561,,3.69694548574,27.8714,29.0,,,,,0.6165,0.42831,99.7283096313,95.4295,99.6477813721,0.84003,0.87097,,38.7169060805
2981,14212.080885,69.6585365854,68.0,3.58245543966,27.3982,27.0,,,,,,,,,,,,,39.5240964551
2982,15154.4722788,70.3658536585,,3.79583889759,26.925,26.0,,,,4.15466976166,,,,,,,,,39.0876814884
2983,15543.697838,70.3658536585,,3.70730144902,25.5276,25.0,,,,,,,,,,,,,38.3867832847
2984,13902.1428503,70.3658536585,,3.69092280832,24.1302,25.0,,,,,,,,,,,,,
2985,216.275894384,48.1923658537,13.2,1.65315324028,48.9988,1020.0,23.2,47.5,27.0,4.09510993958,,,71.419380188,,59.7503395081,,,,
2986,201.064041934,49.5076829268,,2.13889148876,47.7894,946.0,,,,5.66606998444,,,,,,,,,
2987,196.444701507,50.604804878,,2.18261740915,46.58,870.0,,,,,,,,,,,,,
2988,212.512051946,51.8120731707,,3.34504330285,45.348,770.0,,,,,,,,,,,,,
2989,236.629214232,53.1976341463,,2.87595996674,44.116,662.0,,,,,,,,,,,,,
2990,286.567469437,54.7516097561,17.4,3.19949489217,42.884,567.0,26.2,37.9,33.3,,,,,,,,,,
2991,336.94228104,56.3866585366,,4.98059157036,41.652,534.0,,,,,,,,,,,,,
2992,398.20848588,57.946,,3.78019361814,40.42,495.0,,,,4.29646015167,,,,,,,,,
2993,491.940416608,59.3153414634,36.4,2.8301189485,38.3138,452.0,,,,3.78200006485,,,,,,,,,
2994,529.596556178,60.4659756098,,2.4020539463,36.2076,411.0,,,,,,,,,,,,,
2995,553.597457611,61.4017804878,51.6,2.92801355326,34.1014,381.0,19.1,25.4,54.6,4.95010995865,,,71.1305389404,,61.5486106873,,,44.3,
2996,606.9028864,62.1553658537,,2.81080589814,31.9952,361.0,,,,4.71130990982,,,,,,,,,
2997,667.414582334,62.7993658537,,2.83587720462,29.889,336.0,,,,4.7510099411,31.02013,23.97476,72.4451828003,15.39392,64.6644897461,1.80329,1.25908,,
2998,678.998166944,63.3948292683,,2.92517744948,28.4676,318.0,,,,5.02794981003,,,,,,,,,
2999,697.626501274,63.9656585366,,2.86940115045,27.0462,304.0,,,,,,,,,,,,,
3000,1540.65372953,69.4873170732,,4.11544971017,40.2346,93.0,,,,3.58293008804,,,,,,,,,
3001,1555.46519086,69.8166097561,,3.84802213913,38.6148,88.0,,,,3.8262898922,1.00673,1.34843,,,,3.87584,3.34568,,28.508125205
3002,1631.32464343,70.1284146341,,3.94085147237,36.995,85.0,,,,3.84138989449,,,,,,,,,
3003,1907.04840457,70.4262682927,,3.64949144997,35.9308,82.0,,,,,,,,,,,,,
3004,2350.86287213,70.7146097561,,3.59686078372,34.8666,79.0,,,,,,,98.8350219727,,98.2258300781,,,,
3005,2587.52400016,70.9969268293,,3.58793260049,33.8024,77.0,,,,,,,,,,,,,
3006,2793.54311999,71.2786585366,,3.92556653789,32.7382,74.0,,,,,,,,,,,,,29.9927915765
3007,3130.35259752,71.5607804878,,4.50978287584,31.674,71.0,,,,,,,,,,,,,
3008,3375.82163966,71.8442926829,,3.82484529984,30.9894,69.0,,,,5.14420986176,,,,,,,,,
3009,3173.54224036,72.1306829268,28.7,4.34103142716,30.3048,66.0,,,,,,,,,,,,,
3010,3530.57399435,72.417,,4.985224399,29.6202,64.0,,,,,,,,,,,,,
3011,4065.95591983,72.7012682927,,5.10168263163,28.9356,61.0,,,,,0.97532,1.07355,98.8819198608,,99.0695266724,,,,36.2986503406
3012,4257.30572854,72.9800487805,,4.33764123664,28.251,59.0,,,,,,,,,,,,,
3013,4179.59768104,73.2503902439,,6.21666746675,26.9306,56.0,,,,,,,,,,,,,
3014,4172.21710038,73.5118292683,26.9,6.53686898557,25.6102,53.0,,,,,,,,,,,,,
3015,28224.2028598,80.6195121951,,4.38539988286,,,,,,,,,,,,,,,
3016,29354.5509007,80.9731707317,,4.29680943773,,,,,,,,,,,,,,,
3017,31268.4674125,81.1195121951,,4.26944922027,,,,,,,,,,,,,,,
3018,39375.2287993,81.2195121951,,3.90726845032,,,,,,,,,,,,,,,
3019,45597.5159952,81.7219512195,,3.832377435,,,,,,,,,,,,,,,
3020,47035.6543495,81.9756097561,,3.74974844938,,,,,,,,,,,,,,,
3021,49682.0936591,82.1804878049,,3.52237297964,,,,,,,,,,,,,,,
3022,56489.5013763,82.506097561,,3.5415442496,,,,,,,,,,,,,,,18.9759046419
3023,62993.3672242,82.8317073171,,3.61626388069,,,,,,,,,,,,,,,17.7777779158
3024,,82.9955432373,,4.2040627968,,,,,,,,,,,,,,,
3025,,83.1593791574,,4.64745042102,,,,,,2.30937004089,,,,,,,,,
3026,,83.3232150776,,5.32235758857,,,,,,2.38372993469,,,,,,,,,
3027,,,,5.8659483376,,,,,,,,,,,,,,,
3028,,,,5.65607223319,,,,,,,,,,,,,,,
3029,,,,5.7360588128,,,,,,,,,,,,,,,
3030,,63.2925365854,29.3,3.82397585869,103.2244,222.0,,,,,,,,,,,,,
3031,515.9195477,63.4779756098,,3.79203830486,101.7282,215.0,,,,,,,92.2346725464,,77.9492263794,,,,
3032,562.826236986,63.7018536585,,3.84561429389,100.232,207.0,,,,2.87730002403,,,,,,,,,
3033,658.280139874,63.9651219512,,6.03861594026,98.7858,199.0,,,,3.4404399395,,,,,,,,,25.7462673704
3034,703.662556707,64.2612926829,,5.13836157663,97.3396,191.0,,,,3.51781010628,,,,,,,,,25.4752846972
3035,824.01215983,64.576902439,,5.29330423027,95.8934,181.0,,,,5.25117015839,,,,,,,,,32.1428567205
3036,858.58783098,64.8924634146,30.7,2.54103777687,94.4472,176.0,,,,4.53594017029,,,,,,,,,31.372548905
3037,911.057012003,65.188,,2.13790765012,93.001,173.0,,,,6.42994022369,,,,,,,,,
3038,1158.9308012,65.4505365854,,1.592076218,92.1192,167.0,,,,5.50836992264,,,80.3302383423,,60.0830307007,,,,
3039,1151.69196455,65.6726097561,38.4,2.50735286377,91.2374,166.0,32.2,28.9,37.9,10.4152097702,,,,,,,,,
3040,1142.1823113,65.8546829268,,2.53733115767,90.3556,162.0,,,,9.76410007477,,,,,,,,,
3041,1374.13192099,66.0037804878,,2.60531258758,89.4738,161.0,,,,,,,,,,,,,
3042,1488.04800313,66.133902439,,2.4823043702,88.592,162.0,,,,6.02843999863,11.61446,5.56305,94.9561691284,46.25484,85.4417037964,3.15975,2.11408,,24.35374172
3043,1675.74756929,66.2595121951,,3.58681709394,86.88,161.0,,,,5.88708019257,,,,,,,,,
3044,1810.72156165,66.3846097561,40.6,3.61225472576,85.168,159.0,,,,3.87691998482,,,,,,,,,
3045,8808.87536666,72.5262195122,,3.05183446836,27.3018,23.0,,,,5.9434800148,27.64232,16.90091,87.0607681274,50.30476,69.2911911011,12.04128,9.4599,,
3046,8315.73930199,72.7166341463,,3.25646884959,23.9884,22.0,,,,7.76632976532,,,,,,,,,
3047,8317.90857479,72.8714634146,,3.09008987244,20.675,21.0,,,,7.67960977554,,,,,,,,,
3048,9186.31038844,72.9946097561,,2.8964229703,18.9466,20.0,,,,7.14597988129,,,,,,,,,
3049,10756.0162185,73.0934634146,,2.56182861489,17.2182,19.0,,,,6.27747011185,22.22038,15.58637,87.532043457,52.56409,76.3351593018,14.92904,14.82216,,
3050,13273.6534986,73.177,,2.47836449983,15.4898,18.0,,,,5.43093013763,,,,,,,,,
3051,14826.9166984,73.2581707317,,2.64139125219,13.7614,17.0,,,,5.89117002487,,,,,,,,,8.94718621921
3052,15947.4057864,73.3450731707,23.8,2.50739774737,12.033,16.0,,,,,,,,,,,,,9.2187936238
3053,19436.8571598,73.4457560976,,1.88940521222,11.8038,15.0,,,,5.13781023026,,,,,,,,,7.11604434992
3054,15655.0833675,73.5642682927,,2.78823706176,11.5746,14.0,,,,,,,,,,,,,5.37719661054
3055,18753.9812332,73.7016097561,,2.2652001091,11.3454,14.0,,,,,,,,,,,,,
3056,23256.0956126,73.8548536585,,2.49588715799,11.1162,13.0,,,,,,,,,,,,,
3057,24883.1897147,74.0160243902,,2.75228269647,10.887,13.0,,,,,,,,,,,,,
3058,24646.020873,74.1776341463,,3.10036955575,10.06,12.0,,,,,7.05421,4.1882,96.5314331055,70.28621,91.3692474365,1.04723,0.61065,,6.80372477177
3059,24406.4678217,74.3372195122,,3.49078974108,9.233,12.0,,,,,,,,,,,,,
3060,474.577124541,57.765804878,,1.895541632,107.4932,488.0,,,,3.15748000145,,,,,,,,,
3061,482.068042914,58.1355609756,,2.13524026931,106.0176,481.0,,,,3.29467010498,,,,,,,,,
3062,513.391832824,58.5961707317,,1.95048094004,104.542,474.0,,,,3.39194011688,,,51.0515289307,,29.2473392487,,,,
3063,642.625994545,59.1276829268,,2.09132831993,102.7754,462.0,,,,3.50940990448,,,,,,,,,
3064,732.31810559,59.7185121951,,2.11925709329,101.0088,445.0,,,,3.85472989082,,,,,,,,,
3065,772.652445374,60.3619268293,11.8,2.98243741931,99.2422,427.0,13.7,66.8,6.0,5.13697004318,,,,,,,,,
3066,808.288423857,61.0540731707,,3.14990160766,97.4756,426.0,,,,4.7722902298,75.22649,68.33283,52.258480072,11.15684,32.9875793457,0.78824,0.26608,,
3067,948.506759184,61.7841707317,,2.33251242772,95.709,414.0,,,,,,,,,,,,,
3068,1094.57647619,62.5350731707,,2.52752636982,93.9708,398.0,,,,5.04806995392,,,,,,,,,
3069,1018.38955122,63.2867804878,,2.48626364812,92.2326,387.0,,,,5.53451013565,,,61.8095207214,,38.6662483215,,,,
3070,998.119695502,64.0144390244,,2.36854781272,90.4944,375.0,,,,5.59998989105,,,,,,,,,
3071,1081.131518,64.6953658537,13.1,2.27983939973,88.7562,365.0,12.7,66.2,17.9,,65.04803,56.6781,66.3415374756,15.5739,40.4249191284,0.88731,0.57949,,
3072,1019.27223026,65.3188780488,,2.17986621799,87.018,351.0,,,,,,,,,,,,,
3073,1051.37642129,65.8787560976,17.8,2.23831542383,83.6376,335.0,6.1,77.9,12.1,,65.98314,59.91713,52.8044700623,18.56786,33.5965995789,1.18081,0.75651,,
3074,1067.13175333,66.3725853659,22.2,2.41795606966,80.2572,323.0,6.6,76.0,13.6,,,,,,,,,,
3075,870.136525159,71.5829268293,58.7,4.26781679685,27.6636,17.0,,,,,,,,,,,,,
3076,1634.87506069,72.2341463415,,4.60045503894,26.6278,17.0,,,,,,,,,,,,,
3077,2149.90940419,72.2853658537,,5.83758311252,25.592,16.0,,,,,5.80009,2.02658,,61.91619,,7.70863,6.71539,,
3078,2832.49065231,72.4365853659,,5.76694859371,24.8542,16.0,,,,,,,98.9071807861,,94.0682754517,,,,
3079,3331.22876561,72.6829268293,,5.67261107558,24.1164,15.0,,,,,,,,,,,,,25.8711779045
3080,3528.13100776,72.8341463415,,5.74270100199,23.3786,15.0,,,,,,,,,,,,,24.7821745916
3081,4129.75874103,73.3853658537,41.2,5.66490430429,22.6408,15.0,,,,,,,,,,,,,24.8973359955
3082,5458.12171842,73.6317073171,,6.14662179287,21.903,14.0,,,,4.51091003418,,,,,,,,,35.3866619716
3083,6701.77391278,73.8853658537,,6.22821197114,21.6446,15.0,,,,4.70663976669,4.1055,1.28944,,90.34403,,14.84572,13.77688,,36.2209494351
3084,5821.30539706,73.9853658537,,6.12657587978,21.3862,15.0,,,,4.75188016891,3.71571,1.09045,,90.7129,,15.35999,14.42023,,35.7420537468
3085,5411.87740392,74.3365853659,60.8,6.24199164699,21.1278,16.0,,,,4.58655023575,3.57331,0.96139,,91.08532,,15.72136,15.17153,,32.7190842554
3086,6423.29178335,74.5365853659,,6.03968290574,20.8694,16.0,,,,4.49298000336,2.88495,0.96418,99.2646408081,89.8086,96.7491073608,1.86829,1.91444,,
3087,5659.38020404,74.8365853659,,6.04971324397,20.611,16.0,,,,4.42656993866,,,,,,,,,
3088,6353.82638279,75.1853658537,,5.9843623084,19.9722,17.0,,,,,2.4929,0.85904,,90.45051,,10.69646,10.26372,,
3089,6200.17322102,75.5341463415,58.4,6.41650560485,19.3334,17.0,,,,,2.67025,1.0736,,91.58594,,11.15348,11.19325,,
3090,7578.85105299,,,3.78561466269,57.9036,,,,,,,,,,,,,,
3091,7663.13708026,,,3.75867650566,57.9018,,,,,,,,,,,,,,
3092,8333.55135215,72.9536585366,,3.63645877352,57.9,,,,,5.1933298111,5.58895,5.61267,91.4073181152,70.46198,92.2589797974,7.38151,5.87122,,
3093,8523.00502467,71.0292682927,,4.14556713184,58.3022,,,,,5.37492990494,,,,,,,,,
3094,10173.574876,72.6097560976,,3.81261054165,58.7044,,,,,,,,,,,,,,
3095,11086.8908872,72.1317073171,,3.62012941583,59.1066,,,,,,,,,,,,,,
3096,12014.399873,72.2170731707,,3.4579109891,59.5088,,,,,4.77012014389,,,,,,,,,
3097,12154.8299373,73.1926829268,,3.06072880063,59.911,,,,,,,,,,,,,,
3098,11122.8620677,73.1634146341,,2.40511835831,59.933,,,,,,,,,,,,,,
3099,9706.95605964,73.0341463415,,2.4130781626,59.955,,,,,,,,,,,,,,
3100,10804.6844748,73.1975609756,,3.20885975088,59.977,,,,,,,,93.4639205933,,94.4489822388,,,,
3101,12189.0951601,72.7243902439,,3.19877167854,59.999,,,,,3.60646009445,,,,,,,,,
3102,12845.1736316,74.2268292683,,3.7978925391,60.021,,,,,,,,,,,,,,
3103,15695.8983394,73.1195121951,,3.33569944361,58.9794,,,,,,,,,,,,,,
3104,15563.7942184,73.2292682927,,3.10724273231,57.9378,,,,,,,,,,,,,,
3105,156.591866642,38.6901463415,4.3,3.49413204975,159.3216,2650.0,,,,4.94936990738,,,,,,,,,
3106,255.788564384,39.6454878049,,2.82414150153,157.6038,2530.0,,,,3.46765995026,,,,,,,,,
3107,280.181171383,40.642902439,,2.96491602156,155.886,2390.0,,,,3.58630990982,,,,,,,,,
3108,295.079775075,41.6491219512,,2.78426117544,153.6366,2270.0,,,,3.29477000237,,,,,,,,,
3109,293.854506622,42.639195122,,2.68391725614,151.3872,2110.0,,,,3.14475011826,,,46.6542892456,,24.1589298248,,,,
3110,320.995366803,43.6030731707,5.3,2.67617410482,149.1378,1990.0,,,,2.83588004112,,,,,,,,,
3111,359.533713835,44.5480731707,,1.96169533109,146.8884,1880.0,,,,,,,,,,,,,
3112,400.380937065,45.4883658537,,1.64537592275,144.639,1800.0,,,,2.55851006508,,,,,,,,,
3113,453.736365506,46.4276341463,8.2,1.7879205004,140.7786,1730.0,11.8,46.7,39.7,2.41317009926,,,,,,,,,
3114,440.924459684,47.3502195122,,2.20751731726,136.9182,1680.0,,,,2.77814006805,,,,,,,,,
3115,453.022040728,48.2289512195,11.0,2.39694063394,133.0578,1630.0,,,,2.58864998817,,,,,,,,,
3116,505.263716987,49.0347317073,,2.64693350172,129.1974,1580.0,,,,2.70754003525,,,,,,,,,
3117,637.652208819,49.749097561,,1.9808784919,125.337,1510.0,,,,2.91923999786,,,,,,,,,
3118,802.535625497,50.3631219512,16.6,1.69465548079,122.4688,1460.0,8.1,44.9,45.7,2.42025995255,,,,,,,,28.6,
3119,792.583550409,50.8787804878,,1.88380185636,119.6006,1410.0,,,,2.76071000099,,,57.9499893188,,36.7904205322,,,,
3120,23792.6070703,77.9512195122,,1.2177849893,7.501,18.0,,,,3.32136011124,,,96.5651016235,,88.6451797485,,,,
3121,21577.0782271,78.2512195122,,0.887039769303,7.521,18.0,,,,3.55136990547,,,,,,,,,24.7767857143
3122,22016.8327916,78.5512195122,,1.05896677433,7.541,18.0,,,,3.90062999725,,,,,,,,,25.9127333844
3123,23573.6280389,79.0390243902,,1.34616144574,7.225,17.0,,,,4.00778007507,,,,,,,,,26.0869565217
3124,27405.2713555,79.4902439024,,1.03025616178,6.909,17.0,,,,3.67701005936,,,,,,,,,27.7197562737
3125,29869.8539805,79.9902439024,,1.00375812308,6.593,16.0,,,,3.21966004372,,,,75.18283,,29.12757,25.77032,,
3126,33579.8594757,80.1414634146,,1.00109055423,6.277,16.0,,,,2.86787009239,,,,76.00275,,19.59645,17.08729,,30.9780605959
3127,39223.5818749,80.4414634146,,0.955389862461,5.961,14.0,,,,2.96336007118,,,,77.10578,,20.09313,17.82677,,30.5298271172
3128,39721.048182,80.7902439024,,1.20049010972,5.5506,14.0,,,,2.77935004234,,,,78.85889,,21.80306,19.48114,,31.4365985818
3129,38577.5582156,81.2414634146,,1.52659741858,5.1402,12.0,,,,3.03184008598,,,,78.83567,,22.54012,20.30797,0.9,31.6060399462
3130,46569.6795061,81.5414634146,,1.37142861744,4.7298,11.0,,,,3.10836005211,,,98.0371398926,79.9231,93.774810791,23.68023,21.60116,,34.3078746456
3131,53093.6701495,81.743902439,,1.34647903662,4.3194,12.0,,,,3.07418990135,,,98.3860473633,80.52644,94.0618209839,24.5494,22.72257,,33.8859231645
3132,54451.2103334,81.9951219512,,1.50107773699,3.909,12.0,,,,3.11530995369,,,98.4625320435,80.98642,94.3534469604,25.67773,23.46401,,
3133,55617.6125036,82.2463414634,,1.73592065481,3.8712,11.0,,,,2.90506005287,,,98.5305328369,81.80964,94.6379699707,27.33778,25.15091,,
3134,56007.288209,82.6463414634,,2.05468331445,3.8334,10.0,,,,,,,98.6089477539,81.91603,94.9113235474,27.74241,25.47448,,
3135,,,,,,,,,,,,,,,,,,,
3136,,,,,,,,,,,,,,,,,,,
3137,,,,,,,,,,,,,,,,,,,
3138,,,,,,,,,,,,,,,,,,,
3139,,,,,,,,,,,,,,,,,,,
3140,,,,,,,,,,,,,,,,,,,
3141,,,,,,,,,,,,,,,,,,,
3142,,74.543902439,,,,,,,,,,,,,,,,,
3143,,74.5365853659,,,,,,,,,,,,,,,,,
3144,,75.587804878,,,,,,,,,,,,,,,,,
3145,,,,,,,,,,,,,,,,,,,
3146,,,,,,,,,,,,,,,,,,,
3147,,73.0536585366,,,,,,,,,,,,,,,,,
3148,,,,,,,,,,,,,,,,,,,
3149,,,,,,,,,,,,,,,,,,,
3150,5402.92975361,73.0512195122,,4.91524227533,23.2876,8.0,,,,3.87198996544,,,,,,,,,31.1975033124
3151,5708.08265935,73.4024390244,,4.91484953378,21.9838,8.0,,,,3.94198989868,0.35627,0.32192,,99.67335,,,,,31.2085829506
3152,6524.86187816,73.6048780488,,5.01370674605,20.68,8.0,,,,4.251060009,,,,,,,,,31.2046765829
3153,8696.91324191,73.6048780488,,5.1388752088,20.6778,7.0,,,,4.21720981598,,,,,,,,,33.310618136
3154,10654.7937073,73.9585365854,,5.31974208163,20.6756,7.0,,,,4.10812997818,,,,,,,,,32.9393884519
3155,11631.3545705,73.9048780488,,5.24105835764,20.6734,7.0,,,,3.77753996849,,,,,,,,,30.7636664504
3156,13100.3652702,74.2048780488,,5.02021577244,20.6712,6.0,,,,3.72449994087,,,,,,,,,27.8835431487
3157,16014.5986925,74.2073170732,,5.18430195913,20.669,7.0,,,,3.53883004189,,,,,,,,,30.9444660261
3158,18604.3192257,74.7048780488,,5.43530005092,20.8024,6.0,,,,3.53547000885,,,,,,,,12.0,29.6685906999
3159,16460.2211069,74.9097560976,,6.01203451611,20.9358,6.0,,,,4.02379989624,,,,,,,,,32.2440915574
3160,16554.8787976,75.112195122,,5.7971303724,21.0692,6.0,,,,4.12750005722,,,,,,,,,34.5806987942
3161,18138.7234167,75.9585365854,,5.64390453573,21.2026,6.0,,,,3.97264003754,0.12621,0.13857,,,,2.0054,2.34734,,30.9870547815
3162,17207.2784937,76.1097560976,,5.67922105559,21.336,6.0,,,,3.92452001572,0.26017,0.1855,,99.5308,,,,,
3163,18108.5217488,76.412195122,,5.78808219987,20.8706,6.0,,,,4.10518980026,0.2477,0.2487,,99.52963,,,,,
3164,18501.4296155,76.7146341463,,5.83959920243,20.4052,6.0,,,,,0.21516,0.23061,,99.50123,,2.70236,3.26076,6.0,
3165,10227.7348765,75.412195122,,6.1163328065,7.1828,12.0,,,,,,,,,,,,,29.5885545195
3166,10479.2977776,75.7585365854,,6.28050219468,6.5204,11.0,,,,5.75709009171,,,,,,,,,31.6040857258
3167,11814.1020929,76.0073170732,,6.32476385022,5.858,12.0,,,,5.65511989594,,,,,,,,,29.1200353407
3168,14880.4689893,76.8585365854,,6.31412088852,5.673,11.0,,,,5.69128990173,,,,,,,,,33.2371644247
3169,17260.9023871,77.2073170732,,6.22190452856,5.488,12.0,,,,5.63517999649,0.0,0.0,99.690788269,100.0,99.6151123047,,,,33.4046815891
3170,18169.1797892,77.612195122,,6.21273331305,5.303,11.0,,,,5.5824098587,,,,95.63163,,,,,34.1927846992
3171,19726.1257458,78.0865853659,,6.12238299141,5.118,9.0,,,,5.57559013367,,,,95.98278,,,,,33.1030031719
3172,23841.3238874,78.5609756098,,5.77392957375,4.933,10.0,,,,5.1050901413,0.0,0.0,,95.19095,,,,,31.8462744949
3173,27501.817517,78.7658536585,,6.29126391795,4.8456,9.0,,,,5.10609006882,0.0,0.0,,96.29561,,,,,34.8295253388
3174,24633.7960814,78.9707317073,,6.92463368228,4.7582,9.0,,,,5.56859016418,0.0,0.0,,97.11538,,,,,35.5408731307
3175,23438.8471646,79.4219512195,,6.7286259403,4.6708,9.0,,,,5.56251001358,0.0,0.0,,96.96433,,,,,34.7973038614
3176,24983.6937254,79.9707317073,,6.67355048251,4.5834,9.0,,,,5.56562995911,0.0,0.0,,97.35688,,,,,38.4516119188
3177,22477.6038086,80.1243902439,,6.80388718703,4.496,8.0,,,,5.6616101265,0.0,0.0,,98.0277,,,,,
3178,23144.1167154,80.3219512195,,6.6682604372,4.2084,9.0,,,,,0.0,0.0,,98.27128,,,,,
3179,24001.8801337,80.5195121951,,6.623821787,3.9208,9.0,,,,,0.0,0.0,99.7289810181,98.28496,99.6916885376,5.09677,5.68182,2.0,
3180,4295.44996912,62.9922506032,38.7608217295,3.05347118327,74.7586638658,384.0,,,,5.01510000229,,,80.49417,,76.5565,,,,
3181,4242.79073545,62.9414365833,,3.06751529179,73.2768934504,384.0,,,,5.32562017441,,,,,,,,,
3182,4483.00717432,63.1087123739,,3.27395803126,71.8612599561,383.0,,,,5.25251507759,,,,,,,,,
3183,5285.25321201,63.2781499096,,3.46788154977,71.1248643076,378.0,,,,4.88949990273,,,,,,,,,
3184,6264.92361576,63.6486203197,,3.37204509076,70.4058779919,371.0,,,,4.91180992126,,,,,,,,,
